stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
36.270714,0,5734,-115.260056,,,,SKY POINTE DR & RANCH HOUSE RD,SB Sky Pointe at Ranch House,0,5734,
36.29413,0,5737,-115.259356,,,,N BUFFALO DR & SUNNY SPRINGS LA,SB Buffalo at Sunny Springs Park,0,5737,
36.218507,0,5731,-115.312848,,,,W CHEYENNE AV & METRO ACADEMY WY,WB Cheyenne after Metro Academy,0,5731,
36.11112,0,5730,-115.305927,,,,S GRAND CANYON DR & W ROCHELLE AV,NB Grand Canyon before Rochelle,0,5730,
36.158734,0,489,-115.147005,,,,,EB Charleston after Las Vegas,0,489,
36.159309,0,488,-115.224926,,,,,WB Charleston after Jones,0,488,
36.159051,0,487,-115.222962,,,,,EB Charleston after Jones,0,487,
36.158963,0,486,-115.094151,,,,,WB Charleston after Honolulu,0,486,
36.158962,0,462,-115.209626,,,,,EB Charleston after Brush,0,462,
36.15886,0,482,-115.067983,,,,,EB Charleston before Frank,0,482,
36.158945,0,480,-115.200781,,,,,EB Charleston after Faircenter,0,480,
36.264407,0,5555,-115.256753,,,,CENTENNIAL CENTER BLVD & PAINTED MIRAGE RD,NB Centennial Center after Ann,0,5555,
36.269127,0,6959,-115.083392,,,,,EB Tropical before Lamb,0,6959,
36.084472,0,6460,-115.297696,,,,Fort  Apache Rd & Russell Rd,SB Fort Apache after Russell,0,6460,
36.081079,0,6461,-115.297718,,,,Fort  Apache Rd & Oquendo Rd,SB Fort Apache after Oquendo,0,6461,
36.077055,0,6462,-115.297856,,,,Fort  Apache Rd & Patrick Ln,SB Fort Apache after Patrick,0,6462,
36.073358,0,6463,-115.297887,,,,Fort  Apache Rd & Sunset Rd,SB Fort Apache after Post,0,6463,
36.062204,0,6464,-115.297794,,,,Fort  Apache Rd & Maule Ave,SB Fort Apache after Maule,0,6464,
36.171966,0,6523,-115.146044,,,,Main St & Fremont St,NB Main after Fremont,0,6523,
36.272382,0,5556,-115.265109,,,,CENTENNIAL CENTER BLVD & PAINTED MIRAGE RD,NB Centennial Center after Azure,0,5556,
36.274031,0,6788,-115.134751,,,,,NB N. 5th after Azure,0,6788,
36.12568,0,3920,-115.273552,,,,,EB Spring Mountain before Kids Zone,0,3920,
36.263223,0,5552,-115.249979,,,,W ANN RD & EIFEL TOWER ST,WB Ann after Eifel Tower,0,5552,
36.067757,0,6723,-115.028615,,,,Gibson Rd & Caption Way,NB Gibson after Caption,0,6723,
36.221597,0,5656,-115.179527,,,,SIMMONS ST & COLE AV,NB Simmons after Colton,0,5656,
36.001404,0,6720,-115.102311,,,,Horizon Ridge Pkwy & Sandy Ridge Ave,WB Horizon Ridge before Eastern,0,6720,
36.067579,0,6727,-114.994478,,,,Sunset Rd & Pabco Rd,WB Sunset after Pabco,0,6727,
36.071081,0,6726,-114.99499,,,,Pabco Rd & Galleria Dr,SB Pabco after Galleria,0,6726,
36.070838,0,6725,-115.021329,,,,Galleria Dr & Eastgate Rd,EB Galleria after Eastgate,0,6725,
36.070552,0,6724,-115.028606,,,,Galleria Dr & Gibson Rd,NB Gibson before Galleria,0,6724,
35.998995,0,6729,-115.119478,,,,Horizon Ridge Pkwy & Jefferys St,WB Horizon Ridge before Jeffreys,0,6729,
35.998976,0,6728,-115.110898,,,,Horizon Ridge Pkwy & Coronado Center Dr,WB Horizon Ridge after Coronado Ctr,0,6728,
36.214536,0,5654,-115.179194,,,,SIMMONS ST & W BROOKS AV,NB Simmons after Brooks,0,5654,
36.218501,0,6481,-115.278229,,,,Cheyenne Ave & Rampart Blvd,EB Cheyenne after Rampart,0,6481,
36.041669,0,4376,-115.041578,,,,,EB Amer Pacific before Pacific Ctr,0,4376,
36.207492,0,5653,-115.178906,,,,SIMMONS ST & CITIZEN AV,NB Simmons after Citizen,0,5653,
36.100049,0,3856,-115.27316,,,,,WB Tropicana after Santoro,0,3856,
36.099738,0,3854,-115.261797,,,,,WB Tropicana after Buffalo,0,3854,
36.099889,0,3855,-115.267507,,,,,WB Tropicana after Ragona,0,3855,
36.099858,0,3853,-115.252588,,,,,WB Tropicana after Tenaya,0,3853,
36.071022,0,6485,-115.073463,,,,Sunset Rd & Mountain Vista St,WB Sunset after Mountain Vista,0,6485,
36.222424,0,1887,-115.062008,,,,,NB Nellis before Tyndall,0,1887_merged_357925054,
36.136883,0,6099,-115.073634,,,,Vegas Valley Dr & Mountain Vista St,EB Vegas Valley after Mtn Vista,0,6099,
36.136892,0,6098,-115.076945,,,,Vegas Valley Dr & Parkdale Ave,EB Vegas Valley after Parkdale,0,6098,
36.056837,0,6094,-115.158371,,,,Warm Springs Rd & Placid St,EB Warm Springs after Placid,0,6094,
36.13689,0,6097,-115.082546,,,,Vegas Valley Dr & Lawndale St,EB Vegas Valley after Lamb,0,6097,
36.133679,0,1182,-115.224893,,,,,NB Jones after Palmyra,0,1182,
36.056422,0,6659,-115.14074,,,,Paradise Rd & Warm Springs Rd,NB Paradise before Warm Springs,0,6659,
36.035846,0,6658,-115.135998,,,,Maryland Pkwy & Wigwam Ave,NB Maryland after Wigwam,0,6658,
36.01998,0,6654,-115.083518,,,,Green Valley Pkwy & Paseo Verde Pkwy,SB Green Valley after Paseo Verde,0,6654,
36.000115,0,6653,-115.103377,,,,Horizon Ridge Pkwy & Eastern Ave,EB Horizon Ridge after Eastern,0,6653,
36.034785,0,6652,-115.136333,,,,Rainbow Rd & Wigwam Ave,SB Maryland after Wigwam,0,6652,
36.056884,0,6651,-115.141027,,,,Paradise Rd & Warm Springs Rd,SB Paradise after Warm Springs,0,6651,
36.041849,0,6650,-115.243199,,,,Rainbow Blvd & Windmill Ln,NB Rainbow after Windmill,0,6650,
36.182591,0,16,-115.146925,,,,,NB D before Jefferson,0,16,
36.040575,0,6327,-115.187917,,,,Blue Diamond Rd & Dean Martin Dr,NB Dean Martin before Blue Diamond,0,6327,
36.013888,0,5915,-115.118568,,,,Eastern Ave & Silverado Ranch Blvd,NB Eastern after Presque Isle,0,5915,
36.013439,0,5914,-115.132068,,,,Silverado Ranch Blvd & Silver View St,WB Silverado Rnch after Silver View,0,5914,
36.016488,0,5916,-115.118514,,,,Eastern Ave & Richmar Ave,NB Eastern before Richmar,0,5916,
36.006658,0,5911,-115.127699,,,,Spencer St & Pyle Ave,NB Spencer after Pyle,0,5911,
36.006158,0,5910,-115.13199,,,,Pyle Ave & Arroyo Echo St,EB Pyle after Arroyo Echo,0,5910,
36.013448,0,5913,-115.12836,,,,Silverado Ranch Blvd & Spencer St,WB Silverado Ranch after Spencer,0,5913,
36.010388,0,5912,-115.12766,,,,Spencer St & Graystone Canyon Ave,NB Spencer after Graystone Canyon,0,5912,
36.144619,0,6106,-115.029801,,,,Sahara Ave & Hollywood Blvd,WB Sahara after Hollywood,0,6106_merged_357925033,
36.058568,0,900,-115.118498,,,,,SB Eastern before Warm Springs,0,900,
36.177396,0,199,-115.143351,,,,,WB Bonanza after Main,0,199,
36.177024,0,195,-115.159496,,,,,EB Bonanza after Martin L King,0,195,
36.17437,0,194,-115.049299,,,,,WB Bonanza after Linn,0,194,
36.177204,0,196,-115.162145,,,,,WB Bonanza after Sunny,0,196,
36.17361,0,191,-115.081208,,,,,WB Bonanza after Lamb,0,191,
36.17339,0,190,-115.079524,,,,,EB Bonanza after Lamb,0,190,
36.173856,0,192,-115.064826,,,,E BONANZA RD & LILLIAN ST,EB Bonanza before Lillian,0,192,
35.986091,0,6387,-114.928734,,,,Paradise Hills Dr & Dawson Ave,EB Paradise Hills before Dawson,0,6387,
36.114869,0,3679,-115.270687,,,,,WB Flamingo after Cimarron,0,3679,
36.10403,0,6380,-115.138594,,,,,UNLV Transit Center,0,6380,
36.067425,0,6383,-115.00755,,,,,WB Sunset after Ward,0,6383,
36.14383,0,2408,-115.274059,,,,,EB Sahara before Cimarron,0,2408,
36.151028,0,3676,-115.047189,,,,,NB Sloan after Ballinger,0,3676,
36.203519,0,2543,-115.247397,,,,,WB Smoke Ranch after Rock Springs,0,2543,
36.166341,0,5633,-115.170481,,,,ALTA DR & PINTO LA,WB Alta after Tonopah,0,5633,
36.203345,0,2546,-115.233623,,,,,WB Smoke Ranch after Torrey Pines,0,2546,
36.14376,0,2381,-115.146218,,,,,EB Sahara after 6th,0,2381,
36.144158,0,2380,-115.132551,,,,,EB Sahara after 15th,0,2380,
36.144228,0,2383,-115.073969,,,,,EB Sahara after Arden,0,2383,
36.144184,0,2387,-115.113969,,,,,EB Sahara after Atlantic,0,2387,
36.144639,0,2386,-115.200543,,,,,WB Sahara after Arville,0,2386,
36.144501,0,2389,-115.114889,,,,,WB Sahara after Atlantic,0,2389,
36.144163,0,2409,-115.118003,,,,,EB Sahara after Eastern,0,2409,
36.265613,0,6555,-115.113513,,,,Ann Rd & Kelfad Pl,NB Ann after Kelfad,0,6555,
36.196022,0,1518,-115.234504,,,,,WB Lake Mead after Torrey Pines,0,1518,
36.181597,0,2769,-115.233093,,,,,NB Torrey Pines after Washington,0,2769,
36.188144,0,2768,-115.233286,,,,,SB Torrey Pines after Vegas,0,2768,
36.164358,0,3584,-115.162916,,,,,WB Pinto after Martin L King,0,3584,
36.038744,0,6823,-114.967108,,,,,NB Center after Burkholder,0,6823,
36.194238,0,2760,-115.233005,,,,,NB Torrey Pines before Blue Twilght,0,2760,
36.189019,0,2767,-115.233079,,,,,NB Torrey Pines after Vegas,0,2767,
36.202832,0,2764,-115.233086,,,,,SB Torrey Pines after Smoke Ranch,0,2764,
36.198018,0,5428,-115.178669,,,,SIMMONS ST & DEVOTED WY,NB Simmons after Lake Mead,0,5428,
36.188748,0,2007,-115.06716,,,,,WB Owens after Lamont,0,2007,
36.055495,0,902,-115.11843,,,,,SB Eastern after Warm Springs,0,902,
36.181906,0,903,-115.115931,,,,,NB Eastern after Washington,0,903,
36.114277,0,1849,-115.064527,,,,,NB Nellis after Boulder,0,1849,
36.067701,0,6272,-115.028938,,,,Gibson & Caption Way,SB Gibson before Caption,0,6272,
36.185222,0,6275,-115.308306,,,,Town Center & Corporate Crossing,NB Town Ctr before Summerlin Pkwy,0,6275,
36.126466,0,6274,-115.079438,,,,Boulder Hwy & 4405 Boulder Hwy,NB Boulder before Lamb,0,6274,
36.177694,0,6277,-115.061388,,,,Harris & Nellis Blvd,EB Harris after Nellis,0,6277,
36.195743,0,6276,-115.133412,,,,Lake Mead Blvd & 5th St,EB Lake Mead after 5th,0,6276,
36.162913,0,1843,-115.062062,,,,,NB Nellis after Bel Port,0,1843,
36.146748,0,1842,-115.06564,,,,,SB Nellis after Baltimore,0,1842,
36.21025,0,1840,-115.0624,,,,,SB Nellis after Alto,0,1840,
36.174998,0,1847,-115.062037,,,,,NB Nellis after Bonanza,0,1847,
36.217535,0,4427,-115.2257,,,,,NB Jones after Cheyenne,0,4427,
36.204543,0,4425,-115.116116,,,,,SB Las Vegas before Magnet,0,4425,
36.052236,0,6077,-115.2253,,,,Jones Blvd & Eldorado Ln,SB Jones after Eldorado,0,6077,
36.055477,0,6076,-115.225192,,,,Jones Blvd & Warm Springs Rd,SB Jones after Warm Springs,0,6076,
36.056185,0,6075,-115.228999,,,,Warm Springs Rd & Folded Mountain Way,EB Warm Springs before Jones,0,6075,
36.056004,0,6074,-115.233133,,,,Warm Springs Rd & Torrey Pines Dr,EB Warm Springs after Torrey Pines,0,6074,
36.055875,0,6073,-115.237392,,,,Warm Springs Rd & Leek St,EB Warm Springs before Leek,0,6073,
36.064601,0,6072,-115.242697,,,,Rainbow Blvd & Roy Horn Way,SB Rainbow after Roy Horn,0,6072,
36.144344,0,6071,-115.163957,,,,Northbridge Ln & Industrial Rd,EB No Bridge after Sammy Davis Jr,0,6071,
36.053348,0,2165,-114.959009,,,,,SB Pueblo after Kirk,0,2165,
36.126454,0,1354,-115.168908,,,,,SB Las Vegas at Fashion Show Mall,0,1354,
36.16659,0,2617,-115.112251,,,,,WB Stewart after 28th,0,2617,
36.166337,0,2616,-115.110981,,,,,EB Stewart after 28th,0,2616,
36.166585,0,2615,-115.120956,,,,,WB Stewart after 21st,0,2615,
36.16648,0,2614,-115.120046,,,,,EB Stewart after 21st,0,2614,
36.167385,0,2613,-115.1292,,,,,WB Stewart after 14th,0,2613,
36.167422,0,2612,-115.129664,,,,,EB Stewart after 13th,0,2612,
36.169304,0,2611,-115.133687,,,,,WB Stewart after 10th,0,2611,
36.172308,0,1189,-115.224256,,,,,SB Jones before Elton,0,1189,
36.042609,0,3298,-115.082099,,,,,NB Green Valley after Windmill,0,3298,
36.050319,0,3299,-115.082307,,,,,NB Green Valley after Silver Sprngs,0,3299,
36.115438,0,5139,-115.278839,,,,,NB Durango after Flamingo,0,5139,
36.12589,0,1909,-115.06539,,,,,SB Nellis after Vista Flora,0,1909,
36.057454,0,901,-115.118155,,,,,NB Eastern after Warm Springs,0,901,
36.13636,0,1907,-115.06572,,,,,SB Nellis after Vegas Valley,0,1907,
36.122798,0,1904,-115.06494,,,,,NB Nellis after Twain,0,1904,
36.12171,0,1905,-115.06523,,,,,SB Nellis after Twain,0,1905,
36.101108,0,1902,-115.063848,,,,,NB Nellis after Tropicana,0,1902,
36.099733,0,1903,-115.064076,,,,,SB Nellis after Tropicana,0,1903,
36.165815,0,1900,-115.062249,,,,,SB Nellis after Stewart,0,1900,
36.170707,0,5130,-115.192479,,,,,NB Valley View after Meadows,0,5130,
36.163259,0,854,-115.11573,,,,,NB Eastern after Sunrise,0,854,
36.139826,0,855,-115.118821,,,,,SB Eastern after Karen,0,855,
36.177609,0,856,-115.116273,,,,,SB Eastern after Kirk,0,856,
36.064816,0,857,-115.11835,,,,,NB Eastern at Sunset Park,0,857,
36.092328,0,850,-115.119006,,,,,SB Eastern after Hacienda,0,850,
36.107908,0,851,-115.118924,,,,,NB Eastern after Harmon,0,851,
36.106819,0,852,-115.119215,,,,,SB Eastern after Harmon,0,852,
36.17855,0,853,-115.115992,,,,,NB Eastern after Harris,0,853,
36.152173,0,859,-115.11872,,,,,NB Eastern after Oakey,0,859,
36.128257,0,1186,-115.225092,,,,,SB Jones after Desert Inn,0,1186,
36.192131,0,6,-115.147489,,,,,SB D after Frederick,0,6,
36.107077,0,6423,-115.297027,,,,Fort  Apache Rd & Peace Way,NB Fort Apache before Peace,0,6423_merged_357925023,
36.034596,0,5424,-115.007151,,,,W LAKE MEAD PKWY & FIESTA HENDERSON BLVD,WB Lk Mead before Fiesta Henderson,0,5424,
36.037972,0,7009,-115.243232,,,,,NB Rainbow after Shelbourne,0,7009,
36.033641,0,7008,-115.243252,,,,,NB Rainbow before Wigwam,0,7008,
36.261691,0,7001,-115.203117,,,,,WB Ann after San Mateo,0,7001,
36.261707,0,7000,-115.198905,,,,,WB Ann after Valley,0,7000,
36.262179,0,7003,-115.233399,,,,,WB Ann before Torrey Pines,0,7003,
36.261174,0,7002,-115.222216,,,,,WB Ann after Calverts,0,7002,
36.023798,0,7005,-115.236992,,,,,WB Blue Diamond after Torrey Pines,0,7005,
36.262818,0,7004,-115.238563,,,,,WB Ann before Lusitano,0,7004,
36.028999,0,7007,-115.243264,,,,,NB Rainbow after Torino,0,7007,
36.024207,0,7006,-115.243317,,,,,NB Rainbow after Blue Diamond,0,7006,
36.176153,0,1184,-115.224147,,,,,SB Jones after Denver,0,1184,
36.144096,0,6102,-115.033733,,,,Treeline Dr & Sahara Ave,SB Tree Line after Sahara,0,6102_merged_357925035,
36.134425,0,740,-115.20793,,,,,NB Decatur after Sirius,0,740,
36.20349,0,741,-115.205527,,,,,NB Decatur after Smoke Ranch,0,741,
36.202196,0,742,-115.20598,,,,,SB Decatur after Smoke Ranch,0,742,
36.126726,0,743,-115.207954,,,,,NB Decatur after Spring Mountain,0,743,
36.125382,0,744,-115.208306,,,,,SB Decatur after Spring Mountain,0,744,
36.119131,0,745,-115.207954,,,,,NB Decatur across from Supai,0,745,
36.101936,0,747,-115.207778,,,,,NB Decatur after Tropicana,0,747,
36.122985,0,748,-115.208001,,,,,NB Decatur after Twain,0,748,
36.121905,0,749,-115.20834,,,,,SB Decatur after Twain,0,749,
36.012771,0,7175,-115.0946,,,,,NB Carnegie after Cozy Hill,0,7175,
36.034964,0,6890,-115.226899,,,,Wigwam & Jones,WB Wigwam after Kettledrum,0,6890,
36.056078,0,3061,-115.045818,,,,,EB Warm Springs after Stephanie,0,3061,
36.035273,0,6892,-115.234444,,,,,NB Torrey Pines after Grand Mayne,0,6892,
36.041803,0,6895,-115.229474,,,,,EB Windmill after Windsor Oaks,0,6895,
35.999326,0,7170,-115.144438,,,,,WB Cactus after Radcliff,0,7170,
36.046349,0,6897,-115.225311,,,,,NB Jones after Carlisle Crest,0,6897,
35.999433,0,7172,-115.153969,,,,,WB Cactus before Bermuda,0,7172,
36.053189,0,6899,-115.22496,,,,,NB Jones after Eldorado,0,6899,
36.049939,0,6898,-115.225088,,,,,NB Jones after Robindale,0,6898,
36.056393,0,3069,-115.069544,,,,,WB Warm Springs after Valle Verde,0,3069,
36.057159,0,3068,-115.105547,,,,,WB Warm Springs after Tomiyasu,0,3068,
36.011853,0,7179,-115.061671,,,,Horizon Ridge & MacDonald Ranch,EB Horizon Rdg after MacDonald Rnch,0,7179,
36.008319,0,7178,-115.06612,,,,,EB Horizon Ridge before Roma Hills,0,7178,
36.140924,0,2940,-115.190572,,,,,NB Valley View before San Joaquin,0,2940,
36.194717,0,719,-115.206163,,,,,SB Decatur after Lake Mead,0,719,
36.066625,0,1056,-115.082592,,,,,SB Green Valley after High View,0,1056,
36.063318,0,1059,-115.084284,,,,,SB Green Valley after La Mesa,0,1059,
36.195986,0,718,-115.205799,,,,,NB Decatur after Lake Mead,0,718,
36.144739,0,1793,-115.10983,,,,,NB McLeod after Sahara,0,1793,
36.149431,0,1695,-115.154177,,,,,NB Main after Las Vegas,0,1695,
36.133169,0,1792,-115.109658,,,,,NB McLeod before Palora,0,1792,
36.165002,0,715,-115.205837,,,,,NB Decatur before Alta,0,715,
36.050529,0,4310,-115.183449,,,,,NB Dean Martin after Robindale,0,4310,
36.216603,0,618,-115.121108,,,,,SB Civic Center after Basswood,0,618,
36.213701,0,619,-115.121063,,,,,SB Civic Center after Brooks,0,619,
36.013439,0,5289,-115.174719,,,,,EB Silverado Rnch at South Pt Hotel,0,5289,
36.010135,0,4316,-114.949292,,,,,SB Boulder after Equestrian,0,4316,
36.011408,0,4317,-114.949946,,,,,NB Boulder after Equestrian,0,4317,
36.115979,0,713,-115.207908,,,,,NB Decatur after Flamingo,0,713,
36.216959,0,611,-115.228537,,,,,EB Cheyenne after Whispering Willow,0,611,
36.178703,0,1274,-115.134872,,,,,NB Las Vegas at Cashman Field,0,1274,
36.157983,0,712,-115.205773,,,,,NB Decatur after Faircenter,0,712,
36.162578,0,711,-115.206115,,,,,SB Decatur after Evergreen,0,711,
36.198499,0,710,-115.206073,,,,,SB Decatur after Eugene,0,710,
36.196018,0,1490,-115.103729,,,,,WB Lake Mead before Brand,0,1490,
36.181034,0,3119,-115.215801,,,,,WB Washington after Michael,0,3119,
36.159374,0,5460,-115.153399,,,,,NB Main after Charleston,0,5460,
36.18106,0,3117,-115.171149,,,,,WB Washington after Tonopah,0,3117,
36.18127,0,3116,-115.110967,,,,,WB Washington after Meyer,0,3116,
36.181178,0,3115,-115.247018,,,,,EB Washington after Majestic Rock,0,3115,
36.18141,0,3114,-115.140788,,,,,WB Washington after Main,0,3114,
36.181067,0,3113,-115.182908,,,,,EB Washington at Lorenzi Park,0,3113,
35.998809,0,7047,-115.217259,,,,,WB Cactus after Lindell,0,7047,
36.180779,0,3111,-115.16042,,,,,EB Washington after Martin L King,0,3111,
36.18084,0,3110,-115.101469,,,,,EB Washington before Pecos,0,3110,
36.071559,0,5722,-115.097269,,,,E SUNSET RD & S PEARL ST,WB Sunset before Pecos,0,5722,
36.196115,0,1470,-115.047782,,,,,EB Lake Mead after Linn,0,1470,
36.196998,0,1493,-115.269458,,,,,EB Lake Mead after Pueblo Vista,0,1493,
36.197323,0,1476,-115.202411,,,,,WB Lake Mead after Madeline,0,1476,
36.196699,0,1477,-115.264137,,,,,EB Lake Mead after Mariner,0,1477,
36.195855,0,1474,-115.16154,,,,,WB Lake Mead after Martin L King,0,1474,
36.071251,0,5723,-115.095114,,,,E SUNSET RD & S PEARL ST,EB Sunset before Sandhill,0,5723,
35.999188,0,7041,-115.183191,,,,,WB Cactus before Dean Martin,0,7041,
36.197199,0,1478,-115.265568,,,,,WB Lake Mead after Mariner,0,1478,
36.195828,0,1479,-115.070117,,,,,EB Lake Mead after Marion,0,1479,
36.070876,0,6417,-115.297602,,,,Fort  Apache Rd & Sunset Rd,NB Fort Apache after Sunset,0,6417,
36.197325,0,1495,-115.019407,,,,,WB Lake Mead before Ivalace,0,1495,
36.014763,0,5237,-115.172222,,,,S LAS VEGAS BLVD & E SILVERADO RANCH BLVD,NB Las Vegas after Silverado Ranch,0,5237,
36.082534,0,5721,-115.054385,,,,E RUSSELL RD & W GALLERIA DR,WB Russell after Whitney Ranch,0,5721,
36.205967,0,1300,-115.113167,,,,,NB Las Vegas before McCarran,0,1300,
35.998854,0,7043,-115.199293,,,,,WB Cactus after Arville,0,7043,
36.17284,0,1302,-115.138585,,,,,SB Las Vegas after Mesquite,0,1302,
36.160382,0,5466,-115.150841,,,,,SB Casino Center at Coolidge,0,5466,
36.214782,0,1308,-115.098109,,,,,NB Las Vegas after Pecos,0,1308,
36.148047,0,2596,-115.153699,,,,,EB St Louis after Las Vegas,0,2596,
36.115067,0,5740,-115.279658,,,,W FLAMINGO RD & S DURANGO DR,WB Flamingo after Durango,0,5740,
36.164543,0,6842,-115.131944,,,,,NB 13th after Carson,0,6842,
36.150579,0,2597,-115.102239,,,,,WB St Louis after Palm,0,2597,
36.159004,0,498,-115.13779,,,,,WB Charleston after Maryland,0,498,
36.100182,0,5745,-115.298009,,,,W TROPICANA AV & S FORT APACHE RD,WB Tropicana after Fort Apache,0,5745,
36.100199,0,5746,-115.30231,,,,W TROPICANA AV & S GRAND CANYON DR,WB Tropicana after Tee Pee,0,5746,
36.099448,0,5747,-115.306457,,,,S GRAND CANYON DR & W BELL DR,SB Grand Canyon after Tropicana,0,5747,
36.095568,0,5748,-115.306549,,,,S GRAND CANYON DR & HAVASUPAI AV,SB Grand Canyon after Sedona Shrine,0,5748,
36.092241,0,5749,-115.306607,,,,S GRAND CANYON DR & OCOTILLO FALLS AV,SB Grand Canyon after Hacienda,0,5749,
36.26139,0,4226,-115.212739,,,,,WB Ann after Twilight Chase,0,4226,
36.158763,0,497,-115.136234,,,,,EB Charleston after Maryland,0,497,
36.158957,0,490,-115.148204,,,,,WB Charleston after Las Vegas,0,490,
36.158829,0,491,-115.078797,,,,,EB Charleston after Lamb,0,491,
36.247373,0,4222,-115.207409,,,,,NB Decatur after Lone Mountain,0,4222,
36.250974,0,4223,-115.207386,,,,,NB Decatur after La Madre,0,4223,
36.026847,0,5586,-115.085498,,,,N GREEN VALLEY PKWY & CORPORATE CIR,NB Green Valley before Pebble,0,5586,
36.03056,0,5587,-115.086127,,,,N GREEN VALLEY PKWY & PEBBLE RD,NB Green Valley after Pebble,0,5587,
36.153043,0,6479,-115.330926,,,,Pavilion Center Dr & Summerlin Center Dr,NB Pavilion Ctr at Summerlin Centre,0,6479,
36.021584,0,6478,-115.084089,,,,Green Valley Pkwy & Village Walk Dr,SB Green Valley after Village Walk,0,6478,
36.195388,0,21,-115.152018,,,,,SB H after Lake Mead,0,21,
36.17889,0,23,-115.152018,,,,,SB H after McWilliams,0,23,
36.055487,0,6473,-115.260395,,,,Warm Springs Rd & Buffalo Dr,EB Warm Springs after Buffalo,0,6473,
36.055427,0,6472,-115.27172,,,,Warm Springs Rd & Cimarron Rd,EB Warm Springs before Cimarron,0,6472,
36.055382,0,6471,-115.278415,,,,Warm Springs Rd & Durango Dr,EB Warm Springs after Durango,0,6471,
36.187723,0,28,-115.151839,,,,,NB H before Harrison,0,28,
36.187959,0,29,-115.152057,,,,,SB H after Owens,0,29,
36.182499,0,6475,-115.147082,,,,D St & Adams,SB D before Adams,0,6475,
36.307262,0,7123,-115.305723,,,,,NB Grand Canyon after Grand Teton,0,7123,
36.303365,0,7120,-115.296672,,,,,NB Fort Apache after Gilcrease,0,7120,
36.164269,0,6845,-115.162855,,,,,EB Pinto before Martin L King,0,6845,
36.114413,0,7272,-115.307057,,,,,Grand Canyon @ Flamingo (S),0,7272,
36.195639,0,1437,-115.142299,,,,,EB Lake Mead after Losee,0,1437,
36.049406,0,5267,-115.04634,,,,,NB Stephanie after Santiago,0,5267,
36.0254,0,3598,-115.118285,,,,,NB Eastern after I 215 West,0,3598,
36.198049,0,3937,-115.189834,,,,,EB Lake Mead at Texas Station,0,3937,
36.200218,0,3936,-115.195519,,,,,EB Lake Mead after Rancho,0,3936,
36.006126,0,6718,-115.096795,,,,Horizon Ridge Pkwy & Carnegie St,WB Horizon Ridge after Carnegie,0,6718,
36.004168,0,6719,-115.100054,,,,Horizon Ridge Pkwy & Coffee Bean Pl,WB Horizon Ridge before Sandy Ridge,0,6719,
36.014215,0,6716,-115.083197,,,,Green Valley Pkwy & Wingbrook Ave,SB Green Valley after Wingbrook,0,6716,
36.004521,0,6714,-115.099328,,,,Horizon Ridge Pkwy & Narissa Ave,EB Horizon Ridge after Narissa,0,6714,
36.006376,0,6715,-115.095514,,,,Carnegie St & Horizon Ridge Pkwy,NB Carnegie after Horizon Ridge,0,6715,
35.998713,0,6712,-115.11371,,,,Horizon Ridge Pkwy & Rich Perez Jr. Dr,EB Horizon Ridg after Rich Perez Jr,0,6712,
36.002258,0,6713,-115.10122,,,,Horizon Ridge Pkwy & Sandy Ridge Ave,EB Horizon Ridge after Sandy Ridge,0,6713,
35.994607,0,6710,-115.138701,,,,Maryland Pkwy & Levi Ave,SB Maryland after Levi,0,6710,
35.998694,0,6711,-115.11815,,,,Horizon Ridge Pkwy & Jefferys St,EB Horizon Ridge after Jeffreys,0,6711,
36.17712,0,1876,-115.06236,,,,,SB Nellis after Harris,0,1876,
36.108,0,1874,-115.064227,,,,,NB Nellis after Harmon,0,1874,
36.241206,0,5690,-115.242134,,,,N RAINBOW BLVD & W RED COACH AV,NB Rainbow after Craig,0,5690,
36.244395,0,5691,-115.242116,,,,N RAINBOW BLVD,NB Rainbow after Painted Desert,0,5691,
36.056339,0,5696,-115.064079,,,,W WARM SPRINGS RD & DONNER PASS DR,WB Warm Springs after Donner Pass,0,5696,
36.042759,0,3844,-115.187939,,,,,NB Dean Martin after Blue Diamond,0,3844,
36.056328,0,5695,-115.057613,,,,W WARM SPRINGS RD & N ARROYO GRANDE BLVD,WB Warm Springs after Arroyo Grande,0,5695,
36.13311,0,1872,-115.065281,,,,,NB Nellis before Happy Valley,0,1872,
36.087167,0,5698,-115.06264,,,,E RUSSELL RD & HAVEN ST,WB Russell before Nellis,0,5698,
36.090819,0,5699,-115.06383,,,,S NELLIS BLVD & E MESA VISTA AV,NB Nellis after Marissa,0,5699,
36.132897,0,1873,-115.06562,,,,,SB Nellis after Happy Valley,0,1873,
35.999488,0,7173,-115.159054,,,,,WB Cactus before Placid,0,7173,
36.085359,0,1785,-115.147959,,,,,Harry Reid Intl Airport Zero Level,0,1785,
36.181129,0,3134,-115.174937,,,,,WB Washington after Robin,0,3134,
36.056645,0,301,-115.00158,,,,,SB Boulder after Rolly,0,301,
36.239895,0,4044,-115.121887,,,,,WB Craig after Lawrence,0,4044,
36.180276,0,1603,-115.080561,,,,,SB Lamb after Washington,0,1603,
36.101037,0,2804,-115.186133,,,,,WB Tropicana after Polaris,0,2804_merged_357925055,
36.085064,0,6662,-115.27858,,,,Russell Rd & Durango Dr,EB Russell after Durango,0,6662,
